property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
tunisieannonce_02d567d77144,tunisieannonce,tunis,-0.3555,False,85.55,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_757cc4888649,century21,tunis,-0.4063,False,90.63,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_7950adacbbdc,century21,tunis,-0.384,False,88.4,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_06916d8a19c1,tunisieannonce,tunis,-0.3822,False,88.22,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_7cbe93a685ef,century21,tunis,-0.475,False,97.5,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_7a688ba5a493,century21,tunis,-0.4141,False,91.41,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_7d9fd3df44af,century21,tunis,-0.4024,False,90.24,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_80abfd0d2296,century21,tunis,-0.4823,False,98.23,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_839d3b3c6d14,century21,tunis,-0.4393,False,93.93,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_8031726f1280,century21,tunis,-0.423,False,92.3,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_815677f09b1d,century21,tunis,-0.387,False,88.7,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_83af5afe2ea1,century21,tunis,-0.442,False,94.2,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_86396b55ebe2,century21,tunis,-0.3897,False,88.97,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_8717e34abd61,century21,tunis,-0.4793,False,97.93,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ce386f5348f2,century21,tunis,-0.4192,False,91.92,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_8b99df5e2408,century21,tunis,-0.4708,False,97.08,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_cb156f1e4869,tunisieannonce,tunis,-0.494,False,99.4,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_075a905d57da,tunisieannonce,tunis,-0.4076,False,90.76,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_94da036c3ec1,century21,tunis,-0.4275,False,92.75,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_91da7da468e0,century21,tunis,-0.4,False,90.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_99717a3e0ca6,century21,tunis,-0.4466,False,94.66,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_963d778f6aac,century21,tunis,-0.3878,False,88.78,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_9af68797b295,century21,tunis,-0.3858,False,88.58,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_99958910d407,century21,tunis,-0.4218,False,92.18,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_9bd71bf6fbb7,century21,tunis,-0.3963,False,89.63,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_99beb569ad38,century21,tunis,-0.5088,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_9dae1ef4f96e,century21,tunis,-0.4095,False,90.95,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_a5b93b9d14bf,century21,tunis,-0.5362,True,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_a980f894b5a4,century21,tunis,-0.4997,False,99.97,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_a8b0eb51e79f,century21,tunis,-0.4447,False,94.47,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_addf8c287b09,century21,tunis,-0.436,False,93.6,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ae954f4eb4cc,century21,tunis,-0.4422,False,94.22,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_af1b7b12d9fc,century21,tunis,-0.4207,False,92.07,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ae1bc8fb8a13,century21,tunis,-0.4715,False,97.15,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b193ec1b84d6,century21,tunis,-0.5007,False,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b03de67292c5,century21,tunis,-0.3937,False,89.37,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b15db367220b,century21,tunis,-0.4406,False,94.06,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b09359734e9a,century21,tunis,-0.4411,False,94.11,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b4960182fc3f,century21,tunis,-0.3866,False,88.66,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b6babd94baa1,century21,tunis,-0.3905,False,89.05,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b71bfd12715b,century21,tunis,-0.3942,False,89.42,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b45fd5a9d3f4,century21,tunis,-0.4563,False,95.63,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_bb1421336558,century21,tunis,-0.4688,False,96.88,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ba2192d89882,century21,tunis,-0.392,False,89.2,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_958abcf541a6,century21,tunis,-0.4508,False,95.08,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b9546f8655f7,century21,tunis,-0.4131,False,91.31,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_bc69bf86fbce,century21,tunis,-0.4063,False,90.63,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_c1e96ebf30af,century21,tunis,-0.3926,False,89.26,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_0773a2e5a552,tunisieannonce,tunis,-0.3679,False,86.79,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_c9eb00e242d1,century21,tunis,-0.4216,False,92.16,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_c84363db80db,century21,tunis,-0.402,False,90.2,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ca5fa10c92e9,century21,tunis,-0.5215,False,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ce3abdba551e,century21,tunis,-0.4958,False,99.58,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_de98fd3409e0,century21,tunis,-0.4416,False,94.16,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d0e37f7227e3,century21,tunis,-0.4299,False,92.99,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d3ff95e77da6,century21,tunis,-0.5138,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d25c29886d12,century21,tunis,-0.4014,False,90.14,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d0f8c36f15ec,century21,tunis,-0.429,False,92.9,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d635b16cce35,century21,tunis,-0.4571,False,95.71,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_244cb47f2aa7,tunisieannonce,tunis,-0.3781,False,87.81,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_28376d78bfd5,tunisieannonce,tunis,-0.4445,False,94.45,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d85f9e931995,century21,tunis,-0.4178,False,91.78,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d7b2cb858f73,century21,tunis,-0.4068,False,90.68,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d8c647b5d0ad,century21,tunis,-0.4432,False,94.32,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_15a707cce854,tunisieannonce,tunis,-0.3743,False,87.43,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_a726b255639b,tunisieannonce,tunis,-0.3696,False,86.96,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e06d150dc5b6,century21,tunis,-0.4075,False,90.75,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e04ebbd76d06,century21,tunis,-0.4403,False,94.03,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e42d589dc7a6,century21,tunis,-0.5075,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e4ad7c239f0a,century21,tunis,-0.4931,False,99.31,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_a6872469f2d2,tunisieannonce,tunis,-0.4326,False,93.26,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e50add041b7b,century21,tunis,-0.4511,False,95.11,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e31d794eae2c,century21,tunis,-0.4766,False,97.66,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e7e617b55788,century21,tunis,-0.4175,False,91.75,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e54a56853009,century21,tunis,-0.4025,False,90.25,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ee14e1d53036,century21,tunis,-0.3746,False,87.46,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_eb1a6a4ded2c,century21,tunis,-0.3868,False,88.68,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ee655936e47d,century21,tunis,-0.496,False,99.6,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f26c77d6cb87,century21,tunis,-0.6184,True,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ee6fba88ebb9,century21,tunis,-0.3867,False,88.67,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f0b56f9b6e22,century21,tunis,-0.4029,False,90.29,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f43cdccfad46,century21,tunis,-0.4717,False,97.17,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f592300fa491,century21,tunis,-0.4354,False,93.54,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f57f4f3d961a,century21,tunis,-0.4396,False,93.96,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_8bc9ae9e2261,tunisieannonce,tunis,-0.3757,False,87.57,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f6410663afd1,century21,tunis,-0.4231,False,92.31,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f89731b27d03,century21,tunis,-0.3992,False,89.92,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f9b3765f720c,century21,tunis,-0.4503,False,95.03,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_fdae97213e1a,century21,tunis,-0.4065,False,90.65,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_febfa21d0547,century21,tunis,-0.3984,False,89.84,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
darcom_130422,darcom,tunis,-0.5102,False,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
darcom_130423,darcom,tunis,-0.5157,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7477759,mubawab,tunis,-0.432,False,93.2,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ffd642e8de7d,century21,tunis,-0.6863,True,100.0,"[""no_images_high_price"", ""extreme_price_per_m2""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7531072,mubawab,tunis,-0.4573,False,95.73,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7451290,mubawab,tunis,-0.4155,False,91.55,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7731750,mubawab,tunis,-0.4464,False,94.64,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7594008,mubawab,tunis,-0.3901,False,89.01,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7691984,mubawab,tunis,-0.4408,False,94.08,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7660108,mubawab,tunis,-0.4482,False,94.82,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7851012,mubawab,tunis,-0.417,False,91.7,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8078124,mubawab,tunis,-0.4989,False,99.89,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7922102,mubawab,tunis,-0.4103,False,91.03,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7901634,mubawab,tunis,-0.444,False,94.4,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7901519,mubawab,tunis,-0.5541,True,100.0,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_7925509,mubawab,tunis,-0.4349,False,93.49,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8198766,mubawab,tunis,-0.4617,False,96.17,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8016259,mubawab,tunis,-0.4359,False,93.59,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8078453,mubawab,tunis,-0.4416,False,94.16,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8130938,mubawab,tunis,-0.4978,False,99.78,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8130939,mubawab,tunis,-0.5044,False,100.0,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8140632,mubawab,tunis,-0.4869,False,98.69,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8142188,mubawab,tunis,-0.4525,False,95.25,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8147187,mubawab,tunis,-0.4174,False,91.74,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8168321,mubawab,tunis,-0.4112,False,91.12,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8164513,mubawab,tunis,-0.4458,False,94.58,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8164228,mubawab,tunis,-0.4501,False,95.01,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8176158,mubawab,tunis,-0.5229,False,100.0,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4417efe7fe6a,tunisieannonce,tunis,-0.3526,False,85.26,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8177919,mubawab,tunis,-0.4446,False,94.46,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8210272,mubawab,tunis,-0.5267,False,100.0,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_0f5c4f2ab6c4,tunisieannonce,tunis,-0.3838,False,88.38,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8219101,mubawab,tunis,-0.4791,False,97.91,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8234718,mubawab,tunis,-0.4162,False,91.62,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8223097,mubawab,tunis,-0.5253,False,100.0,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8227631,mubawab,tunis,-0.4512,False,95.12,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8230344,mubawab,tunis,-0.4518,False,95.18,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8234976,mubawab,tunis,-0.4034,False,90.34,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8240024,mubawab,tunis,-0.453,False,95.3,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_0f947c03a4fb,tunisieannonce,tunis,-0.3593,False,85.93,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8242327,mubawab,tunis,-0.4284,False,92.84,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8259445,mubawab,tunis,-0.4114,False,91.14,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8248301,mubawab,tunis,-0.4172,False,91.72,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8246532,mubawab,tunis,-0.4456,False,94.56,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8244666,mubawab,tunis,-0.4049,False,90.49,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8246599,mubawab,tunis,-0.4322,False,93.22,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8251203,mubawab,tunis,-0.3992,False,89.92,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8252989,mubawab,tunis,-0.4317,False,93.17,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8254026,mubawab,tunis,-0.4313,False,93.13,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
mubawab_8267884,mubawab,tunis,-0.4165,False,91.65,"[""description_too_short""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
